sale_id,order_id,date_key,customer_key,product_key,quantity,unit_price,sales_amount,discount_amount
11586,2062,20180518,204,12,1,null,null,null
11587,2062,20180518,204,7,3,null,null,null
11588,2062,20180518,204,8,1,null,null,null
11589,2062,20180518,204,6,3,null,null,null
11590,2062,20180518,204,11,4,null,null,null
11591,2063,20180518,105,7,6,null,null,null
11592,2063,20180518,105,8,3,null,null,null
11593,2063,20180518,105,2,1,null,null,null
11594,2063,20180518,105,4,2,null,null,null
11595,2063,20180518,105,5,10,null,null,null
11596,2063,20180518,105,9,4,null,null,null
11597,2063,20180518,105,1,3,null,null,null
11598,2063,20180518,105,12,4,null,null,null
11599,2063,20180518,105,6,17,null,null,null
11600,2063,20180518,105,10,9,null,null,null
11601,2064,20180519,253,2,1,null,null,null
11602,2064,20180519,253,9,7,null,null,null
11603,2064,20180519,253,6,1,null,null,null
11604,2064,20180519,253,7,5,null,null,null
11605,2064,20180519,253,11,1,null,null,null
11606,2064,20180519,253,12,3,null,null,null
11607,2064,20180519,253,1,1,null,null,null
11608,2064,20180519,253,4,3,null,null,null
11609,2064,20180519,253,8,2,null,null,null
11610,2064,20180519,253,10,1,null,null,null
11611,2065,20180519,199,11,4,null,null,null
11612,2065,20180519,199,8,3,null,null,null
11613,2065,20180519,199,10,2,null,null,null
11614,2065,20180519,199,4,4,null,null,null
11615,2065,20180519,199,6,1,null,null,null
11616,2065,20180519,199,3,3,null,null,null
11617,2065,20180519,199,1,2,null,null,null
11618,2065,20180519,199,9,1,null,null,null
11619,2065,20180519,199,12,5,null,null,null
11620,2065,20180519,199,2,1,null,null,null
11621,2065,20180519,199,5,5,null,null,null
11622,2066,20180519,379,2,4,null,null,null
11623,2066,20180519,379,9,2,null,null,null
11624,2067,20180519,177,9,3,null,null,null
11625,2067,20180519,177,6,2,null,null,null
11626,2067,20180519,177,11,1,null,null,null
11627,2067,20180519,177,10,3,null,null,null
11628,2067,20180519,177,1,2,null,null,null
11629,2067,20180519,177,4,7,null,null,null
11630,2067,20180519,177,2,1,null,null,null
11631,2068,20180519,250,5,1,null,null,null
11632,2068,20180519,250,7,6,null,null,null
11633,2068,20180519,250,11,1,null,null,null
11634,2068,20180519,250,2,3,null,null,null
11635,2068,20180519,250,1,5,null,null,null
11636,2068,20180519,250,6,8,null,null,null
11637,2069,20180519,3,9,3,null,null,null
11638,2070,20180519,332,12,3,null,null,null
11639,2070,20180519,332,3,2,null,null,null
11640,2070,20180519,332,7,7,null,null,null
11641,2070,20180519,332,8,2,null,null,null
11642,2070,20180519,332,2,1,null,null,null
11643,2070,20180519,332,9,3,null,null,null
11644,2070,20180519,332,11,2,null,null,null
11645,2070,20180519,332,10,1,null,null,null
11646,2070,20180519,332,6,1,null,null,null
11647,2071,20180519,337,6,1,null,null,null
11648,2071,20180519,337,7,1,null,null,null
11649,2071,20180519,337,12,5,null,null,null
11650,2071,20180519,337,9,1,null,null,null
11651,2071,20180519,337,5,2,null,null,null
11652,2071,20180519,337,10,7,null,null,null
11653,2071,20180519,337,4,1,null,null,null
11654,2071,20180519,337,8,2,null,null,null
11655,2071,20180519,337,2,7,null,null,null
11656,2071,20180519,337,3,1,null,null,null
11657,2071,20180519,337,1,6,null,null,null
11658,2072,20180519,215,5,4,null,null,null
11659,2072,20180519,215,7,6,null,null,null
11660,2072,20180519,215,10,6,null,null,null
11661,2072,20180519,215,9,9,null,null,null
11662,2072,20180519,215,6,1,null,null,null
11663,2072,20180519,215,11,2,null,null,null
11664,2072,20180519,215,12,3,null,null,null
11665,2072,20180519,215,1,1,null,null,null
11666,2073,20180519,263,10,5,null,null,null
11667,2073,20180519,263,11,1,null,null,null
11668,2073,20180519,263,5,1,null,null,null
11669,2073,20180519,263,2,3,null,null,null
11670,2073,20180519,263,7,2,null,null,null
11671,2073,20180519,263,4,7,null,null,null
11672,2073,20180519,263,1,7,null,null,null
11673,2074,20180519,243,3,1,null,null,null
11674,2074,20180519,243,2,3,null,null,null
11675,2074,20180519,243,4,2,null,null,null
11676,2074,20180519,243,6,2,null,null,null
11677,2074,20180519,243,1,1,null,null,null
11678,2074,20180519,243,9,24,null,null,null
11679,2074,20180519,243,11,5,null,null,null
11680,2074,20180519,243,10,1,null,null,null
11681,2075,20180520,330,6,1,null,null,null
11682,2075,20180520,330,10,5,null,null,null
11683,2075,20180520,330,1,2,null,null,null
11684,2075,20180520,330,8,2,null,null,null
11685,2075,20180520,330,11,3,null,null,null
11686,2075,20180520,330,7,2,null,null,null
11687,2075,20180520,330,4,1,null,null,null
11688,2075,20180520,330,2,4,null,null,null
11689,2075,20180520,330,3,11,null,null,null
11690,2075,20180520,330,5,6,null,null,null
11691,2075,20180520,330,9,1,null,null,null
11692,2076,20180520,365,7,2,null,null,null
11693,2076,20180520,365,12,3,null,null,null
11694,2076,20180520,365,11,1,null,null,null
11695,2076,20180520,365,6,14,null,null,null
11696,2076,20180520,365,1,8,null,null,null
11697,2076,20180520,365,2,5,null,null,null
11698,2076,20180520,365,4,4,null,null,null
11699,2076,20180520,365,9,1,null,null,null
11700,2077,20180520,14,12,3,null,null,null
11701,2077,20180520,14,8,1,null,null,null
11702,2078,20180520,304,8,3,null,null,null
11703,2079,20180520,118,6,2,null,null,null
11704,2079,20180520,118,12,1,null,null,null
11705,2079,20180520,118,2,3,null,null,null
11706,2079,20180520,118,3,2,null,null,null
11707,2079,20180520,118,4,3,null,null,null
11708,2080,20180520,152,9,9,null,null,null
11709,2080,20180520,152,10,6,null,null,null
11710,2080,20180520,152,5,1,null,null,null
11711,2080,20180520,152,12,3,null,null,null
11712,2080,20180520,152,3,4,null,null,null
11713,2080,20180520,152,6,8,null,null,null
11714,2080,20180520,152,7,1,null,null,null
11715,2080,20180520,152,1,2,null,null,null
11716,2080,20180520,152,11,1,null,null,null
11717,2081,20180520,92,2,1,null,null,null
11718,2081,20180520,92,4,1,null,null,null
11719,2081,20180520,92,5,4,null,null,null
11720,2081,20180520,92,7,5,null,null,null
11721,2081,20180520,92,1,2,null,null,null
11722,2082,20180520,30,9,15,null,null,null
11723,2082,20180520,30,6,1,null,null,null
11724,2082,20180520,30,3,1,null,null,null
11725,2082,20180520,30,2,2,null,null,null
11726,2082,20180520,30,7,2,null,null,null
11727,2082,20180520,30,1,1,null,null,null
11728,2083,20180520,367,5,3,null,null,null
11729,2083,20180520,367,9,11,null,null,null
11730,2083,20180520,367,11,3,null,null,null
11731,2083,20180520,367,10,3,null,null,null
11732,2083,20180520,367,12,1,null,null,null
11733,2083,20180520,367,6,2,null,null,null
11734,2083,20180520,367,2,2,null,null,null
11735,2083,20180520,367,8,1,null,null,null
11736,2083,20180520,367,1,2,null,null,null
11737,2084,20180520,21,8,2,null,null,null
11738,2084,20180520,21,1,5,null,null,null
11739,2085,20180520,86,6,3,null,null,null
11740,2085,20180520,86,1,4,null,null,null
11741,2085,20180520,86,2,5,null,null,null
11742,2085,20180520,86,7,1,null,null,null
11743,2085,20180520,86,9,2,null,null,null
11744,2085,20180520,86,3,5,null,null,null
11745,2085,20180520,86,8,2,null,null,null
11746,2086,20180520,399,9,10,null,null,null
11747,2086,20180520,399,4,4,null,null,null
11748,2086,20180520,399,10,4,null,null,null
11749,2086,20180520,399,3,1,null,null,null
11750,2086,20180520,399,1,3,null,null,null
11751,2086,20180520,399,12,2,null,null,null
11752,2086,20180520,399,7,2,null,null,null
11753,2086,20180520,399,2,5,null,null,null
11754,2086,20180520,399,5,8,null,null,null
11755,2086,20180520,399,11,2,null,null,null
11756,2087,20180520,250,11,12,null,null,null
11757,2087,20180520,250,6,4,null,null,null
11758,2087,20180520,250,9,4,null,null,null
11759,2087,20180520,250,1,4,null,null,null
11760,2087,20180520,250,5,1,null,null,null
11761,2087,20180520,250,2,2,null,null,null
11762,2087,20180520,250,12,5,null,null,null
11763,2087,20180520,250,10,3,null,null,null
11764,2087,20180520,250,8,2,null,null,null
11765,2087,20180520,250,3,1,null,null,null
11766,2087,20180520,250,7,13,null,null,null
11767,2088,20180521,117,2,3,null,null,null
11768,2088,20180521,117,1,2,null,null,null
11769,2088,20180521,117,7,1,null,null,null
11770,2088,20180521,117,3,9,null,null,null
11771,2088,20180521,117,12,3,null,null,null
11772,2088,20180521,117,11,9,null,null,null
11773,2089,20180521,358,4,1,null,null,null
11774,2089,20180521,358,3,1,null,null,null
11775,2089,20180521,358,10,8,null,null,null
11776,2089,20180521,358,6,2,null,null,null
11777,2089,20180521,358,8,1,null,null,null
11778,2089,20180521,358,1,2,null,null,null
11779,2091,20180521,53,6,2,null,null,null
11780,2092,20180521,70,7,4,null,null,null
11781,2092,20180521,70,3,2,null,null,null
11782,2092,20180521,70,1,7,null,null,null
11783,2092,20180521,70,10,6,null,null,null
11784,2092,20180521,70,11,12,null,null,null
11785,2093,20180521,122,4,1,null,null,null
11786,2093,20180521,122,9,5,null,null,null
11787,2093,20180521,122,2,7,null,null,null
11788,2093,20180521,122,6,4,null,null,null
11789,2093,20180521,122,5,6,null,null,null
11790,2093,20180521,122,10,10,null,null,null
11791,2093,20180521,122,3,1,null,null,null
11792,2093,20180521,122,12,3,null,null,null
11793,2093,20180521,122,7,2,null,null,null
11794,2094,20180521,163,2,1,null,null,null
11795,2094,20180521,163,12,1,null,null,null
11796,2094,20180521,163,10,2,null,null,null
11797,2094,20180521,163,4,2,null,null,null
11798,2094,20180521,163,11,1,null,null,null
11799,2094,20180521,163,5,10,null,null,null
11800,2094,20180521,163,9,2,null,null,null
11801,2094,20180521,163,6,1,null,null,null
11802,2095,20180521,135,7,4,null,null,null
11803,2095,20180521,135,1,3,null,null,null
11804,2095,20180521,135,4,3,null,null,null
11805,2095,20180521,135,10,3,null,null,null
11806,2096,20180521,92,6,3,null,null,null
11807,2096,20180521,92,5,3,null,null,null
11808,2096,20180521,92,11,1,null,null,null
11809,2096,20180521,92,3,10,null,null,null
11810,2096,20180521,92,7,3,null,null,null
11811,2096,20180521,92,2,5,null,null,null
11812,2096,20180521,92,10,2,null,null,null
11813,2096,20180521,92,1,2,null,null,null
11814,2096,20180521,92,12,6,null,null,null
11815,2096,20180521,92,8,3,null,null,null
11816,2097,20180521,220,4,10,null,null,null
11817,2097,20180521,220,7,1,null,null,null
11818,2097,20180521,220,10,1,null,null,null
11819,2097,20180521,220,9,5,null,null,null
11820,2097,20180521,220,11,2,null,null,null
11821,2097,20180521,220,2,1,null,null,null
11822,2097,20180521,220,1,3,null,null,null
11823,2097,20180521,220,8,2,null,null,null
11824,2097,20180521,220,5,3,null,null,null
11825,2098,20180521,281,11,1,null,null,null
11826,2098,20180521,281,5,9,null,null,null
11827,2099,20180521,315,4,2,null,null,null
11828,2099,20180521,315,7,1,null,null,null
11829,2099,20180521,315,6,3,null,null,null
11830,2099,20180521,315,11,1,null,null,null
11831,2100,20180521,172,11,5,null,null,null
11832,2100,20180521,172,5,5,null,null,null
11833,2100,20180521,172,12,2,null,null,null
11834,2100,20180521,172,10,8,null,null,null
11835,2100,20180521,172,9,5,null,null,null
11836,2100,20180521,172,1,4,null,null,null
11837,2102,20180521,24,3,5,null,null,null
11838,2102,20180521,24,5,4,null,null,null
11839,2102,20180521,24,7,4,null,null,null
11840,2103,20180521,372,10,4,null,null,null
11841,2103,20180521,372,12,4,null,null,null
11842,2103,20180521,372,6,2,null,null,null
11843,2103,20180521,372,9,4,null,null,null
11844,2103,20180521,372,5,3,null,null,null
11845,2103,20180521,372,7,7,null,null,null
11846,2103,20180521,372,11,3,null,null,null
11847,2104,20180522,153,7,2,null,null,null
11848,2104,20180522,153,3,5,null,null,null
11849,2105,20180522,225,2,1,null,null,null
11850,2105,20180522,225,9,1,null,null,null
11851,2105,20180522,225,6,3,null,null,null
11852,2105,20180522,225,5,1,null,null,null
11853,2105,20180522,225,8,1,null,null,null
11854,2105,20180522,225,11,2,null,null,null
11855,2105,20180522,225,1,8,null,null,null
11856,2106,20180522,163,5,3,null,null,null
11857,2106,20180522,163,3,3,null,null,null
11858,2107,20180522,170,8,4,null,null,null
11859,2107,20180522,170,7,4,null,null,null
11860,2107,20180522,170,11,4,null,null,null
11861,2107,20180522,170,6,1,null,null,null
11862,2107,20180522,170,2,1,null,null,null
11863,2107,20180522,170,4,1,null,null,null
11864,2107,20180522,170,12,5,null,null,null
11865,2108,20180522,83,5,15,null,null,null
11866,2108,20180522,83,3,1,null,null,null
11867,2108,20180522,83,7,2,null,null,null
11868,2108,20180522,83,2,1,null,null,null
11869,2108,20180522,83,1,3,null,null,null
11870,2108,20180522,83,11,1,null,null,null
11871,2108,20180522,83,6,3,null,null,null
11872,2108,20180522,83,4,2,null,null,null
11873,2108,20180522,83,8,1,null,null,null
11874,2108,20180522,83,12,1,null,null,null
11875,2109,20180523,168,1,11,null,null,null
11876,2109,20180523,168,7,10,null,null,null
11877,2109,20180523,168,5,2,null,null,null
11878,2110,20180523,247,3,2,null,null,null
11879,2110,20180523,247,10,1,null,null,null
11880,2110,20180523,247,1,6,null,null,null
11881,2110,20180523,247,11,1,null,null,null
11882,2111,20180523,128,6,1,null,null,null
11883,2112,20180524,254,1,1,null,null,null
11884,2112,20180524,254,5,1,null,null,null
11885,2112,20180524,254,9,1,null,null,null
11886,2112,20180524,254,10,3,null,null,null
11887,2112,20180524,254,3,1,null,null,null
11888,2112,20180524,254,2,8,null,null,null
11889,2112,20180524,254,7,3,null,null,null
11890,2112,20180524,254,11,2,null,null,null
11891,2112,20180524,254,8,7,null,null,null
11892,2112,20180524,254,4,1,null,null,null
11893,2112,20180524,254,6,1,null,null,null
11894,2113,20180524,292,6,4,null,null,null
11895,2113,20180524,292,2,4,null,null,null
11896,2113,20180524,292,4,1,null,null,null
11897,2113,20180524,292,9,5,null,null,null
11898,2113,20180524,292,5,1,null,null,null
11899,2113,20180524,292,10,10,null,null,null
11900,2113,20180524,292,12,10,null,null,null
11901,2114,20180524,108,4,11,null,null,null
11902,2114,20180524,108,5,3,null,null,null
11903,2114,20180524,108,10,2,null,null,null
11904,2114,20180524,108,11,1,null,null,null
11905,2114,20180524,108,7,4,null,null,null
11906,2114,20180524,108,2,7,null,null,null
11907,2114,20180524,108,1,1,null,null,null
11908,2114,20180524,108,12,7,null,null,null
11909,2114,20180524,108,9,3,null,null,null
11910,2114,20180524,108,3,5,null,null,null
11911,2114,20180524,108,8,2,null,null,null
11912,2116,20180525,49,4,2,null,null,null
11913,2116,20180525,49,12,4,null,null,null
11914,2116,20180525,49,6,2,null,null,null
11915,2116,20180525,49,2,1,null,null,null
11916,2117,20180525,212,2,1,null,null,null
11917,2117,20180525,212,9,1,null,null,null
11918,2117,20180525,212,6,2,null,null,null
11919,2117,20180525,212,8,3,null,null,null
11920,2117,20180525,212,1,7,null,null,null
11921,2117,20180525,212,11,4,null,null,null
11922,2118,20180525,225,12,6,null,null,null
11923,2118,20180525,225,8,2,null,null,null
11924,2118,20180525,225,10,2,null,null,null
11925,2118,20180525,225,4,5,null,null,null
11926,2118,20180525,225,1,3,null,null,null
11927,2118,20180525,225,11,1,null,null,null
11928,2118,20180525,225,2,14,null,null,null
11929,2118,20180525,225,5,3,null,null,null
11930,2118,20180525,225,9,3,null,null,null
11931,2119,20180525,370,10,4,null,null,null
11932,2119,20180525,370,2,2,null,null,null
11933,2119,20180525,370,7,9,null,null,null
11934,2119,20180525,370,3,5,null,null,null
11935,2119,20180525,370,8,2,null,null,null
11936,2119,20180525,370,9,1,null,null,null
11937,2119,20180525,370,5,2,null,null,null
11938,2120,20180525,243,6,2,null,null,null
11939,2120,20180525,243,7,1,null,null,null
11940,2120,20180525,243,4,3,null,null,null
11941,2120,20180525,243,11,6,null,null,null
11942,2120,20180525,243,1,2,null,null,null
11943,2120,20180525,243,2,1,null,null,null
11944,2120,20180525,243,8,1,null,null,null
11945,2120,20180525,243,10,1,null,null,null
11946,2122,20180525,62,11,1,null,null,null
11947,2124,20180526,102,3,2,null,null,null
11948,2124,20180526,102,1,2,null,null,null
11949,2124,20180526,102,6,3,null,null,null
11950,2124,20180526,102,9,5,null,null,null
11951,2125,20180526,35,12,3,null,null,null
11952,2125,20180526,35,11,1,null,null,null
11953,2125,20180526,35,3,4,null,null,null
11954,2126,20180526,312,7,7,null,null,null
11955,2126,20180526,312,2,4,null,null,null
11956,2126,20180526,312,8,4,null,null,null
11957,2126,20180526,312,10,6,null,null,null
11958,2127,20180526,85,4,3,null,null,null
11959,2128,20180526,293,1,3,null,null,null
11960,2128,20180526,293,3,3,null,null,null
11961,2128,20180526,293,2,2,null,null,null
11962,2128,20180526,293,4,1,null,null,null
11963,2130,20180526,358,8,5,null,null,null
11964,2130,20180526,358,12,2,null,null,null
11965,2130,20180526,358,3,2,null,null,null
11966,2130,20180526,358,1,17,null,null,null
11967,2130,20180526,358,9,2,null,null,null
11968,2130,20180526,358,2,4,null,null,null
11969,2130,20180526,358,11,3,null,null,null
11970,2130,20180526,358,5,3,null,null,null
11971,2130,20180526,358,4,2,null,null,null
11972,2130,20180526,358,6,1,null,null,null
11973,2131,20180526,351,12,3,null,null,null
11974,2131,20180526,351,3,1,null,null,null
11975,2131,20180526,351,5,7,null,null,null
11976,2131,20180526,351,1,5,null,null,null
11977,2131,20180526,351,7,3,null,null,null
11978,2131,20180526,351,11,4,null,null,null
11979,2131,20180526,351,2,3,null,null,null
11980,2131,20180526,351,10,3,null,null,null
11981,2131,20180526,351,4,2,null,null,null
11982,2131,20180526,351,6,2,null,null,null
11983,2131,20180526,351,8,22,null,null,null
11984,2132,20180526,9,9,1,null,null,null
11985,2132,20180526,9,2,4,null,null,null
11986,2132,20180526,9,8,2,null,null,null
11987,2133,20180526,24,8,1,null,null,null
11988,2134,20180526,230,7,8,null,null,null
11989,2134,20180526,230,3,1,null,null,null
11990,2134,20180526,230,11,9,null,null,null
11991,2134,20180526,230,1,1,null,null,null
11992,2135,20180526,376,12,4,null,null,null
11993,2135,20180526,376,7,2,null,null,null
11994,2135,20180526,376,6,3,null,null,null
11995,2135,20180526,376,11,10,null,null,null
11996,2135,20180526,376,2,1,null,null,null
11997,2135,20180526,376,3,1,null,null,null
11998,2135,20180526,376,1,5,null,null,null
11999,2135,20180526,376,10,1,null,null,null
12000,2135,20180526,376,8,4,null,null,null
12001,2135,20180526,376,5,4,null,null,null
12002,2135,20180526,376,9,13,null,null,null
12003,2136,20180526,48,3,2,null,null,null
12004,2136,20180526,48,8,4,null,null,null
12005,2136,20180526,48,11,5,null,null,null
12006,2136,20180526,48,4,4,null,null,null
12007,2136,20180526,48,1,3,null,null,null
12008,2137,20180526,278,11,12,null,null,null
12009,2137,20180526,278,3,1,null,null,null
12010,2137,20180526,278,7,1,null,null,null
12011,2137,20180526,278,12,3,null,null,null
12012,2137,20180526,278,6,1,null,null,null
12013,2137,20180526,278,4,1,null,null,null
12014,2137,20180526,278,9,1,null,null,null
12015,2137,20180526,278,2,5,null,null,null
12016,2137,20180526,278,1,5,null,null,null
12017,2138,20180526,188,7,4,null,null,null
12018,2138,20180526,188,11,7,null,null,null
12019,2138,20180526,188,1,1,null,null,null
12020,2138,20180526,188,10,4,null,null,null
12021,2138,20180526,188,8,2,null,null,null
12022,2139,20180526,183,10,3,null,null,null
12023,2139,20180526,183,7,1,null,null,null
12024,2139,20180526,183,2,14,null,null,null
12025,2139,20180526,183,11,1,null,null,null
12026,2139,20180526,183,5,1,null,null,null
12027,2139,20180526,183,4,5,null,null,null
12028,2139,20180526,183,3,6,null,null,null
12029,2139,20180526,183,12,4,null,null,null
12030,2139,20180526,183,9,2,null,null,null
12031,2139,20180526,183,6,4,null,null,null
12032,2139,20180526,183,8,2,null,null,null
12033,2140,20180526,53,4,1,null,null,null
12034,2140,20180526,53,8,3,null,null,null
12035,2140,20180526,53,1,2,null,null,null
12036,2140,20180526,53,2,4,null,null,null
12037,2140,20180526,53,10,2,null,null,null
12038,2140,20180526,53,6,1,null,null,null
12039,2140,20180526,53,11,7,null,null,null
12040,2140,20180526,53,12,1,null,null,null
12041,2140,20180526,53,5,3,null,null,null
12042,2140,20180526,53,9,14,null,null,null
12043,2141,20180526,369,3,4,null,null,null
12044,2141,20180526,369,7,5,null,null,null
12045,2141,20180526,369,10,8,null,null,null
12046,2141,20180526,369,9,1,null,null,null
12047,2142,20180526,1,1,7,null,null,null
12048,2142,20180526,1,7,10,null,null,null
12049,2142,20180526,1,2,1,null,null,null
12050,2142,20180526,1,11,5,null,null,null
12051,2142,20180526,1,6,4,null,null,null
12052,2144,20180526,364,10,6,null,null,null
12053,2144,20180526,364,7,2,null,null,null
12054,2144,20180526,364,11,3,null,null,null
12055,2144,20180526,364,4,2,null,null,null
12056,2144,20180526,364,5,1,null,null,null
12057,2144,20180526,364,3,1,null,null,null
12058,2144,20180526,364,1,1,null,null,null
12059,2144,20180526,364,6,2,null,null,null
12060,2145,20180527,355,8,2,null,null,null
12061,2145,20180527,355,3,1,null,null,null
12062,2145,20180527,355,6,2,null,null,null
12063,2145,20180527,355,4,10,null,null,null
12064,2145,20180527,355,10,2,null,null,null
12065,2146,20180527,193,6,1,null,null,null
12066,2146,20180527,193,8,8,null,null,null
12067,2146,20180527,193,4,6,null,null,null
12068,2147,20180527,221,6,2,null,null,null
12069,2147,20180527,221,1,2,null,null,null
12070,2148,20180527,364,5,1,null,null,null
12071,2148,20180527,364,6,6,null,null,null
12072,2149,20180528,251,7,5,null,null,null
12073,2149,20180528,251,9,1,null,null,null
12074,2149,20180528,251,10,1,null,null,null
12075,2149,20180528,251,5,4,null,null,null
12076,2150,20180528,115,12,7,null,null,null
12077,2150,20180528,115,6,10,null,null,null
12078,2150,20180528,115,4,2,null,null,null
12079,2150,20180528,115,7,5,null,null,null
12080,2152,20180528,17,4,5,null,null,null
12081,2152,20180528,17,11,5,null,null,null
12082,2152,20180528,17,8,9,null,null,null
12083,2152,20180528,17,10,2,null,null,null
12084,2152,20180528,17,6,1,null,null,null
12085,2152,20180528,17,2,8,null,null,null
12086,2152,20180528,17,1,2,null,null,null
12087,2152,20180528,17,7,1,null,null,null
12088,2152,20180528,17,5,6,null,null,null
12089,2153,20180528,144,5,6,null,null,null
12090,2153,20180528,144,8,5,null,null,null
12091,2153,20180528,144,12,6,null,null,null
12092,2153,20180528,144,2,2,null,null,null
12093,2153,20180528,144,4,12,null,null,null
12094,2153,20180528,144,6,2,null,null,null
12095,2153,20180528,144,3,1,null,null,null
12096,2154,20180528,255,12,8,null,null,null
12097,2154,20180528,255,2,2,null,null,null
12098,2154,20180528,255,1,3,null,null,null
12099,2154,20180528,255,6,5,null,null,null
12100,2154,20180528,255,9,1,null,null,null
12101,2154,20180528,255,3,1,null,null,null
12102,2154,20180528,255,11,2,null,null,null
12103,2155,20180528,219,7,6,null,null,null
12104,2155,20180528,219,8,3,null,null,null
12105,2157,20180528,96,1,1,null,null,null
12106,2157,20180528,96,2,1,null,null,null
12107,2157,20180528,96,3,9,null,null,null
12108,2157,20180528,96,8,4,null,null,null
12109,2157,20180528,96,11,3,null,null,null
12110,2157,20180528,96,7,2,null,null,null
12111,2158,20180528,42,7,3,null,null,null
12112,2158,20180528,42,3,2,null,null,null
12113,2158,20180528,42,6,2,null,null,null
12114,2158,20180528,42,1,2,null,null,null
12115,2158,20180528,42,10,1,null,null,null
12116,2158,20180528,42,2,6,null,null,null
12117,2159,20180528,248,10,4,null,null,null
12118,2159,20180528,248,3,1,null,null,null
12119,2159,20180528,248,4,7,null,null,null
12120,2160,20180528,20,5,11,null,null,null
12121,2160,20180528,20,2,2,null,null,null
12122,2160,20180528,20,8,1,null,null,null
12123,2160,20180528,20,3,1,null,null,null
12124,2160,20180528,20,4,5,null,null,null
12125,2160,20180528,20,7,1,null,null,null
12126,2160,20180528,20,11,4,null,null,null
12127,2161,20180528,1,7,2,null,null,null
12128,2161,20180528,1,9,6,null,null,null
12129,2161,20180528,1,3,8,null,null,null
12130,2161,20180528,1,1,2,null,null,null
12131,2161,20180528,1,6,8,null,null,null
12132,2161,20180528,1,5,6,null,null,null
12133,2161,20180528,1,12,1,null,null,null
12134,2161,20180528,1,2,9,null,null,null
12135,2162,20180528,212,9,4,null,null,null
12136,2162,20180528,212,6,3,null,null,null
12137,2162,20180528,212,11,2,null,null,null
12138,2162,20180528,212,10,3,null,null,null
12139,2162,20180528,212,4,4,null,null,null
12140,2162,20180528,212,1,2,null,null,null
12141,2162,20180528,212,3,1,null,null,null
12142,2163,20180529,10,7,4,null,null,null
12143,2163,20180529,10,5,1,null,null,null
12144,2163,20180529,10,6,6,null,null,null
12145,2163,20180529,10,3,3,null,null,null
12146,2163,20180529,10,8,2,null,null,null
12147,2165,20180530,196,10,2,null,null,null
12148,2165,20180530,196,7,1,null,null,null
12149,2165,20180530,196,12,1,null,null,null
12150,2166,20180530,327,6,1,null,null,null
12151,2166,20180530,327,3,1,null,null,null
12152,2166,20180530,327,12,1,null,null,null
12153,2166,20180530,327,9,2,null,null,null
12154,2166,20180530,327,5,1,null,null,null
12155,2166,20180530,327,8,3,null,null,null
12156,2166,20180530,327,4,1,null,null,null
12157,2166,20180530,327,7,2,null,null,null
12158,2168,20180530,9,12,10,null,null,null
12159,2168,20180530,9,10,6,null,null,null
12160,2168,20180530,9,7,1,null,null,null
12161,2169,20180530,347,4,8,null,null,null
12162,2169,20180530,347,1,5,null,null,null
12163,2169,20180530,347,12,2,null,null,null
12164,2169,20180530,347,10,2,null,null,null
12165,2170,20180530,251,3,5,null,null,null
12166,2170,20180530,251,12,1,null,null,null
12167,2170,20180530,251,7,1,null,null,null
12168,2170,20180530,251,8,1,null,null,null
12169,2171,20180530,60,7,5,null,null,null
12170,2171,20180530,60,11,1,null,null,null
12171,2172,20180530,152,12,2,null,null,null
12172,2172,20180530,152,8,2,null,null,null
12173,2172,20180530,152,6,4,null,null,null
12174,2172,20180530,152,1,1,null,null,null
12175,2172,20180530,152,7,6,null,null,null
12176,2172,20180530,152,5,5,null,null,null
12177,2172,20180530,152,10,3,null,null,null
12178,2172,20180530,152,9,4,null,null,null
12179,2172,20180530,152,2,1,null,null,null
12180,2172,20180530,152,4,1,null,null,null
12181,2172,20180530,152,3,5,null,null,null
12182,2173,20180530,330,12,2,null,null,null
12183,2173,20180530,330,8,4,null,null,null
12184,2173,20180530,330,11,4,null,null,null
12185,2173,20180530,330,3,4,null,null,null
12186,2173,20180530,330,2,4,null,null,null
12187,2174,20180530,381,4,8,null,null,null
12188,2174,20180530,381,7,1,null,null,null
12189,2174,20180530,381,2,4,null,null,null
12190,2174,20180530,381,3,5,null,null,null
12191,2174,20180530,381,11,2,null,null,null
12192,2175,20180530,300,6,2,null,null,null
12193,2175,20180530,300,1,1,null,null,null
12194,2175,20180530,300,5,2,null,null,null
12195,2175,20180530,300,7,1,null,null,null
12196,2175,20180530,300,10,2,null,null,null
12197,2175,20180530,300,4,5,null,null,null
12198,2175,20180530,300,8,1,null,null,null
12199,2175,20180530,300,2,7,null,null,null
12200,2175,20180530,300,9,3,null,null,null
12201,2176,20180531,67,2,1,null,null,null
12202,2176,20180531,67,3,2,null,null,null
12203,2177,20180531,265,7,3,null,null,null
12204,2177,20180531,265,8,7,null,null,null
12205,2177,20180531,265,2,9,null,null,null
12206,2177,20180531,265,10,10,null,null,null
12207,2178,20180531,286,3,1,null,null,null
12208,2178,20180531,286,4,8,null,null,null
12209,2178,20180531,286,12,2,null,null,null
12210,2178,20180531,286,2,1,null,null,null
12211,2179,20180531,23,9,1,null,null,null
12212,2179,20180531,23,11,1,null,null,null
12213,2180,20180531,71,5,1,null,null,null
12214,2180,20180531,71,9,1,null,null,null
12215,2180,20180531,71,11,3,null,null,null
12216,2180,20180531,71,10,13,null,null,null
12217,2180,20180531,71,4,4,null,null,null
12218,2180,20180531,71,6,2,null,null,null
12219,2180,20180531,71,1,1,null,null,null
